"","id","host_id","host_name","latitude","longitude","n_price","n_ln_price","n_bathrooms","n_distance_from_center_km","n_host_since_days","n_minimum_nights","n_maximum_nights","n_bedrooms","n_beds","n_accommodates","n_host_listings_count","n_host_listings_count_entire_homes","n_reviews","n_review_scores_rating","p_host_response_rate","p_host_acceptance_rate","f_bathrooms","f_property_type","f_neighbourhood_group_cleansed","d_host_is_superhost","d_host_has_profile_pic","d_host_identity_verified","d_instant_bookable","d_has_availability","d_wifi","d_long_term_stays_allowed","d_essentials","d_kitchen","d_washer","d_air_conditioning","d_tv","d_shampoo","d_elevator","d_cooking_basics","d_refrigerator","d_dedicated_workspace","d_microwave","d_breakfast","d_children_friendly","d_closet","d_garden","d_balcony","d_gym","d_free_parking","d_smoking_allowed","d_private_entrance","d_pool","d_lockbox","d_indoor_fireplace","d_pets_allowed","d_luggage_dropoff_allowed","d_smart_lock","flg_n_bathrooms","flg_n_bedrooms","flg_n_beds","n_ln_beds","flg_n_ln_beds","flg_n_review_scores_rating","flg_p_host_response_rate","flg_p_host_acceptance_rate","flg_n_host_since_days","f_reviews","f_host_listings_count","f_host_listings_count_entire_homes","f_minimum_nights","f_host_since_years"
"68",364030,1839136,"Mires",41.37555,2.16254,128,4.85203026391962,1,2,3568,3,15,2,2,4,1,1,297,4.67,1,0.96,1,"Entire home / Apartment","Eixample",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0,"3","1","1","2","4"
"69",365911,1260560,"Ralph",41.37911,2.15356,101,4.61512051684126,1.5,2,3714,1,1125,3,3,4,4,4,91,4.73,1,0.9,1,"Entire home / Apartment","Eixample",0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"2","2","2","1","4"
"70",370665,1447144,"Acomodis Apartments",41.38545,2.18117,160,5.07517381523383,1,1,3663,28,1125,3,4,6,117,117,0,4.66,0.99,0.96,1,"Entire home / Apartment","Ciutat Vella",0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1.38629436111989,0,1,1,1,0,"0","4","4","4","4"
"71",377161,1444707,"Jesus",41.41892,2.14871,77,4.34380542185368,1,4,3664,2,365,2,3,4,2,2,443,4.64,1,1,1,"Entire home / Apartment","Gràcia",0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.09861228866811,0,0,0,0,0,"3","2","2","2","4"
"72",384063,1447144,"Acomodis Apartments",41.39639,2.17641,130,4.86753445045558,2,2,3663,1,1125,3,4,6,117,117,9,3.57,0.99,0.96,2,"Entire home / Apartment","Eixample",0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,1,1,0,"1","4","4","1","4"
"73",384155,1751133,"The Punset Family",41.38416,2.18257,88,4.47733681447821,2,2,3584,32,330,2,5,5,1,1,71,4.45,0.9,0.67,2,"Entire home / Apartment","Ciutat Vella",0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.6094379124341,0,0,0,0,0,"2","1","1","4","4"
"74",384464,674212,"Juanmi",41.38992,2.16974,128,4.85203026391962,1,1,3836,2,360,1,1,2,8,8,107,4.96,1,0.8,1,"Entire home / Apartment","Eixample",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","2","2","2","4"
"75",385049,3775349,"Mafe",41.38203,2.18362,360,5.88610403145016,2,2,3349,1,60,3,6,6,35,34,234,4.65,0.9,0.95,2,"Entire home / Apartment","Ciutat Vella",0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1.79175946922805,0,0,0,0,0,"3","3","3","1","4"
"76",393717,1968590,"Manel",41.3795,2.16568,75,4.31748811353631,1,1,3550,3,31,2,4,4,1,1,318,4.38,1,0.4,1,"Entire home / Apartment","Ciutat Vella",0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.38629436111989,0,0,0,0,0,"3","1","1","2","4"
"77",399772,1995385,"Ana",41.38268,2.15044,74,4.30406509320417,1,2,3546,2,60,2,3,3,3,3,35,4.72,1,1,1,"Entire home / Apartment","Eixample",1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"1","2","2","2","4"
"78",412649,542867,"Gabriela & Miguel",41.37279,2.14834,66,4.18965474202643,1,3,3876,2,1125,2,2,3,2,2,190,4.49,0.93,0.9,1,"Entire home / Apartment","Sants-Montjuïc",0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0,"3","2","2","2","4"
"79",417239,2074943,"Kris",41.40413,2.15692,89,4.48863636973214,1.5,3,3533,30,1125,2,2,5,1,1,98,4.74,0.5,0.42,1,"Entire home / Apartment","Gràcia",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0,"2","1","1","4","4"
"80",424137,2108468,"Pau",41.37973,2.17458,125,4.8283137373023,1,1,3528,1,365,2,3,4,7,7,86,4.65,0.99,0.96,1,"Entire serviced apartment","Ciutat Vella",0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1.09861228866811,0,0,1,1,0,"2","2","2","1","4"
"81",432482,898600,"Andre",41.39144,2.16128,94,4.54329478227,1.5,1,3782,1,1125,2,4,5,2,2,256,4.79,1,0.9,1,"Entire home / Apartment","Eixample",0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.38629436111989,0,0,0,0,0,"3","2","2","1","4"
"82",439057,2181314,"Javier",41.40002,2.1579,126,4.83628190695148,2,2,3518,2,30,2,3,6,1,1,270,4.61,1,0.97,2,"Entire home / Apartment","Gràcia",0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.09861228866811,0,0,0,0,0,"3","1","1","2","4"
"83",440427,2041901,"Dani",41.40332,2.17615,103,4.63472898822964,1,2,3538,3,1125,2,4,6,12,12,97,4.6,1,1,1,"Entire home / Apartment","Eixample",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,"2","3","3","2","4"
"84",443110,2201772,"Dimitry",41.38921,2.15195,200,5.29831736654804,1,2,3515,5,365,2,3,5,14,14,41,4.62,1,0.77,1,"Entire home / Apartment","Eixample",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"1","3","3","2","4"
"85",443222,2202284,"Johanna",41.40998,2.17553,96,4.56434819146784,1,3,3515,3,1124,2,3,5,11,11,120,4.64,1,1,1,"Entire home / Apartment","Eixample",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"3","3","3","2","4"
"86",449854,1267680,"Victor",41.38734,2.18018,115,4.74493212836325,1,1,3712,4,1125,1,2,4,4,4,144,4.65,1,0.94,1,"Entire home / Apartment","Ciutat Vella",0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,"3","2","2","2","4"
"87",451758,1267680,"Victor",41.38139,2.16692,123,4.81218435537242,1,1,3712,4,1125,1,2,3,4,4,130,4.8,1,0.94,1,"Entire loft","Ciutat Vella",0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,0,0,0,0,"3","2","2","2","4"
"88",457195,1405013,"Midtown",41.39195,2.1714,200,5.29831736654804,2,1,3676,2,365,3,3,6,12,12,36,4.67,0.94,1,2,"Entire home / Apartment","Eixample",0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"1","3","3","2","4"
"89",469157,340570,"Atún",41.38046,2.17822,110,4.70048036579242,1,1,3985,31,1125,2,3,4,2,1,23,4.24,1,0.82,1,"Entire home / Apartment","Ciutat Vella",0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"1","2","1","4","4"
"90",469710,1995385,"Ana",41.39587,2.16983,75,4.31748811353631,1,1,3546,2,30,1,2,3,3,3,75,4.59,1,1,1,"Entire loft","Eixample",1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,"2","2","2","2","4"
"91",472062,2337603,"Rosa",41.39822,2.16081,119,4.77912349311153,1,2,3498,5,1125,2,3,4,4,4,39,4.74,1,0.48,1,"Entire home / Apartment","Gràcia",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.09861228866811,0,0,0,0,0,"1","2","2","2","4"
"92",473395,2337603,"Rosa",41.39871,2.15292,150,5.01063529409626,2,2,3498,5,365,2,3,4,4,4,50,4.82,1,0.48,2,"Entire home / Apartment","Sarrià-Sant Gervasi",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"1","2","2","2","4"
"93",473459,2337603,"Rosa",41.39851,2.15304,141,4.94875989037817,2,2,3498,3,365,2,3,5,4,4,30,4.83,1,0.48,2,"Entire home / Apartment","Sarrià-Sant Gervasi",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.09861228866811,0,0,0,0,0,"1","2","2","2","4"
"94",474669,2353086,"Oscar",41.37978,2.12977,105,4.65396035015752,1,4,3496,3,1125,2,3,4,1,1,73,4.54,1,1,1,"Entire home / Apartment","Sants-Montjuïc",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"2","1","1","2","4"
"95",481739,2320210,"Ale, Maria & Arthur",41.39776,2.16499,135,4.90527477843843,1,2,3500,1,1125,1,1,4,35,35,29,4.69,1,0.99,1,"Entire home / Apartment","Eixample",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"1","3","3","1","4"
"96",490517,2320210,"Ale, Maria & Arthur",41.40385,2.1691,149,5.00394630594546,1,2,3500,1,1125,2,2,5,35,35,31,4,1,0.99,1,"Entire home / Apartment","Gràcia",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.693147180559945,0,0,0,0,0,"1","3","3","1","4"
"97",490803,2320210,"Ale, Maria & Arthur",41.40347,2.17157,140,4.9416424226093,1.5,2,3500,1,1125,2,3,6,35,35,81,4.3,1,0.99,1,"Entire home / Apartment","Eixample",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1.09861228866811,0,0,0,0,0,"2","3","3","1","4"
"98",494834,2320210,"Ale, Maria & Arthur",41.41011,2.16976,118,4.77068462446567,1,3,3500,1,1125,1,2,4,35,35,32,4.06,1,0.99,1,"Entire home / Apartment","Horta-Guinardó",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.693147180559945,0,0,0,0,0,"1","3","3","1","4"
"99",496997,1432835,"Angel",41.3888,2.15898,100,4.60517018598809,2,1,3668,3,1125,3,5,6,36,36,235,4.62,0.97,0.94,2,"Entire home / Apartment","Eixample",0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,"3","3","3","2","4"
"100",497545,1432835,"Angel",41.3888,2.15898,150,5.01063529409626,2,1,3668,3,1125,3,5,6,36,36,168,4.58,0.97,0.94,2,"Entire home / Apartment","Eixample",0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,"3","3","3","2","4"
"101",498416,1310304,"Luis",41.38355,2.17156,29,3.36729582998647,1,1,3702,60,330,1,2,3,64,63,9,4.6,0.93,0.45,1,"Entire home / Apartment","Ciutat Vella",0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,"1","4","4","4","4"
"102",503765,2484443,"Jordi",41.39795,2.17166,80,4.38202663467388,2,2,3480,5,30,2,2,3,1,1,91,4.91,1,0.86,2,"Entire home / Apartment","Eixample",0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0,"2","1","1","2","4"
"103",508212,2504689,"Carolina",41.39161,2.15782,96,4.56434819146784,1,2,3478,90,250,2,2,2,1,1,71,4.81,0.99,0.96,1,"Entire home / Apartment","Eixample",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,1,0,"2","1","1","4","4"
"104",510923,2517389,"Sara",41.42257,2.18047,95,4.55387689160054,2,5,3476,90,1125,3,3,4,2,2,23,4.57,1,0,2,"Entire home / Apartment","Sant Andreu",1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"1","2","2","4","4"
"105",511739,1447144,"Acomodis Apartments",41.40376,2.17292,90,4.49980967033027,1,2,3663,1,1125,2,5,6,117,117,7,4.5,0.99,0.96,1,"Entire home / Apartment","Eixample",0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,1,1,0,"1","4","4","1","4"
"106",512666,488117,"David Y Maria",41.37779,2.16729,83,4.4188406077966,1,2,3898,6,600,2,3,6,6,6,65,4.67,1,1,1,"Entire home / Apartment","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"2","2","2","2","4"
"107",512737,488117,"David Y Maria",41.37701,2.16663,77,4.34380542185368,1,2,3898,6,60,2,3,5,6,6,22,4.77,1,1,1,"Entire home / Apartment","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"1","2","2","2","4"
"108",513825,1093718,"Alexey",41.40012,2.1756,141,4.94875989037817,2,2,3751,2,365,3,4,6,10,10,53,4.6,0.92,0.97,2,"Entire home / Apartment","Eixample",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,"2","2","2","2","4"
"109",515230,2537484,"Enrique",41.37949,2.16387,55,4.00733318523247,1,1,3474,45,1125,2,2,3,6,6,123,4.18,1,0.99,1,"Entire condominium (condo)","Ciutat Vella",0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0,"3","2","2","4","4"
"110",516340,674212,"Juanmi",41.38883,2.16773,165,5.10594547390058,1,1,3836,2,360,1,3,4,8,8,64,4.94,1,0.8,1,"Entire home / Apartment","Eixample",1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"2","2","2","2","4"
"111",518247,2551150,"Juan Maria",41.3763,2.16281,135,4.90527477843843,1,2,3472,2,90,1,1,4,1,1,51,4.82,0.99,0.96,1,"Entire home / Apartment","Eixample",0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"2","1","1","2","4"
"112",520389,1432835,"Angel",41.3888,2.15898,106,4.66343909411207,2,1,3668,3,1125,3,5,6,36,36,219,4.52,0.97,0.94,2,"Entire home / Apartment","Eixample",0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,0,0,0,"3","3","3","2","4"
"113",522705,2570705,"Pilar",41.39646,2.17132,64,4.15888308335967,1,2,3470,4,100,2,2,4,1,1,123,4.73,0.99,0.38,1,"Entire home / Apartment","Eixample",0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,0,0,"3","1","1","2","4"
"114",534410,2626568,"Caroline",41.39877,2.17755,160,5.07517381523383,1,2,3464,2,30,2,2,3,1,1,148,4.62,1,0.82,1,"Entire home / Apartment","Eixample",0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0,"3","1","1","2","4"
"115",536440,2635405,"Montserrat",41.40987,2.17203,127,4.84418708645859,2,3,3463,3,60,3,3,4,1,1,43,4.77,0.99,0.96,2,"Entire home / Apartment","Horta-Guinardó",1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,1,1,0,"1","1","1","2","4"
"116",537176,2638282,"Fernando",41.38075,2.15804,86,4.45434729625351,1,2,3463,3,1125,2,4,6,1,1,381,4.83,1,1,1,"Entire home / Apartment","Eixample",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,"3","1","1","2","4"
"117",543342,177617,"Joaquin",41.38324,2.15969,45,3.80666248977032,1,1,4156,2,364,2,2,4,6,3,255,4.49,0.99,1,1,"Entire home / Apartment","Eixample",0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0,"3","2","2","2","4"
"118",548052,1447144,"Acomodis Apartments",41.40263,2.17072,90,4.49980967033027,1,2,3663,1,1125,2,5,6,117,117,4,3.75,0.99,0.96,1,"Entire home / Apartment","Eixample",0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341,0,0,1,1,0,"1","4","4","1","4"
"119",548085,1447144,"Acomodis Apartments",41.40213,2.17083,90,4.49980967033027,1,2,3663,1,1125,1,3,4,117,117,2,4,0.99,0.96,1,"Entire home / Apartment","Eixample",0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,1,1,0,"1","4","4","1","4"
"120",558886,2747795,"Stephanie",41.38214,2.14837,75,4.31748811353631,2,2,3451,3,120,3,4,5,1,1,147,4.52,1,0.7,2,"Entire home / Apartment","Eixample",0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,"3","1","1","2","4"
"121",563971,2773231,"Arama & Jordi",41.37641,2.15895,65,4.17438726989564,1,2,3449,1,1125,1,1,2,1,1,520,4.8,1,0.9,1,"Entire home / Apartment","Eixample",0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3","1","1","1","4"
"122",567962,2794626,"Jordi",41.36879,2.13296,56,4.02535169073515,1,4,3446,32,1125,1,1,3,1,1,28,4.85,1,0.8,1,"Entire home / Apartment","Sants-Montjuïc",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"1","1","1","4","4"
"123",569610,2700806,"Andres",41.37518,2.14026,120,4.78749174278205,1,3,3456,5,30,1,1,2,1,1,43,4.72,0.99,0.96,1,"Entire home / Apartment","Sants-Montjuïc",0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"1","1","1","2","4"
"124",572646,265165,"Jarrod",41.37877,2.19063,36,3.58351893845611,1,2,4068,32,365,1,1,2,1,1,52,4.9,1,0.79,1,"Entire home / Apartment","Ciutat Vella",1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","1","1","4","4"
"125",585762,1405013,"Midtown",41.39401,2.17159,109,4.69134788222914,1,1,3676,2,365,1,2,5,12,12,58,4.41,0.94,1,1,"Entire home / Apartment","Eixample",0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,"2","3","3","2","4"
"126",588268,2738055,"Pepo",41.40275,2.17698,71,4.26267987704132,1,2,3452,5,1125,2,2,2,1,1,286,4.75,1,0.93,1,"Entire loft","Eixample",1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,"3","1","1","2","4"
"127",588996,2843608,"Fernando",41.37971,2.1575,80,4.38202663467388,1,2,3442,3,1125,2,3,6,1,1,270,4.77,1,1,1,"Entire home / Apartment","Eixample",1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,0,0,"3","1","1","2","4"
"128",590503,6057270,"Alex",41.39987,2.17047,63,4.14313472639153,1,2,3150,3,30,2,1,6,8,8,502,4.87,1,0.98,1,"Entire home / Apartment","Eixample",0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"3","2","2","2","4"
"129",594235,2934588,"Aleix Y Alba",41.40427,2.15159,90,4.49980967033027,1,3,3433,7,100,2,2,2,1,1,138,4.88,1,1,1,"Entire home / Apartment","Gràcia",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0,"3","1","1","2","4"
"130",594580,2937042,"Eleonora",41.40709,2.15523,153,5.03043792139244,1,3,3433,1,1125,2,4,6,1,1,309,4.8,0.91,1,1,"Entire home / Apartment","Gràcia",0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,"3","1","1","1","4"
"131",594965,2903982,"Elisenda",41.37518,2.18818,31,3.43398720448515,1,3,3436,32,300,0,2,2,2,2,52,4.25,0.99,1,1,"Entire loft","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.693147180559945,0,0,1,0,0,"2","2","2","4","4"
"132",597715,2955244,"Tania",41.40256,2.15325,90,4.49980967033027,1,3,3431,3,1125,2,2,4,1,1,75,4.75,0.99,0.96,1,"Entire home / Apartment","Gràcia",0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,1,0,"2","1","1","2","4"
"133",598329,2958781,"Carlos",41.377438,2.188638,149,5.00394630594546,1,2,3431,3,1125,2,4,4,2,2,63,4.9,1,0.92,1,"Entire home / Apartment","Ciutat Vella",1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.38629436111989,0,0,0,0,0,"2","2","2","2","4"
"134",608526,3016209,"Belén",41.38922,2.15833,45,3.80666248977032,1.5,2,3425,32,32,1,1,2,1,1,22,5,1,1,1,"Entire home / Apartment","Eixample",0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","1","1","4","4"
"135",615381,3050422,"David",41.3848,2.16546,97,4.57471097850338,1.5,1,3422,2,30,3,6,6,2,2,61,4.64,1,0.64,1,"Entire home / Apartment","Ciutat Vella",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.79175946922805,0,0,0,0,0,"2","2","2","2","4"
"136",617561,3039107,"Manuel",41.39433,2.14439,76,4.33073334028633,1,3,3423,3,1120,2,4,4,30,30,129,4.24,0.93,0.42,1,"Entire home / Apartment","Sarrià-Sant Gervasi",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38629436111989,0,0,0,0,0,"3","3","3","2","4"
